sentence1,label
gak2 mar aku guyon anjir awm nek delok twt ku rausa risih yo aku biang cocot hehe,hs
bambang muka kontol loe hina ulama gue hajar dasar antek komunis,hs
dan mulut terlalu besar untuk mengumbar tapi kerja untuk negri ini sangat tidak memuaskan,hs
detikcom jangan buru buru tolak wacana pilkada lewat dprd pemilu pemilu2019,non_hs
bagi jokowi nothing impossible its real bukti nkri dlm comando jokowi mnjadi kekutan baru di zona world class stlh skian puluh tahun dlm tekanan asing n cengkeraman mafia bajingan skrg nkri berdiri kuat n kokoh mnuju wonderful n,non_hs
klo onta kmna ya,non_hs
sama seperti indonesia harus ada perubahan caranya 2019gantipresiden,non_hs
jiaaahh gw aja g kepikiran loh cuma karna warna kalo sempet ada yg mikir kek gitu kebangetan idiot nya wajah gembira berurai air mata wajah gembira berurai air mata wajah gembira berurai air mata,hs
wanita mamah wanita tua nenek ceritanya mamah abis beli kerudung diliatin ke nenek wanita ngelebarin kerudung tuh gede ya enak dipakenya wanita tua iya taplak meja seketika aku ngakak sengakak ngakaknyasedih atau cemberut kenap,non_hs
ahok tuding lurah nakal manfaatkan pasukan oranye,non_hs
buat apa munafik gak ada untungnya jujur lebih baik dan mulia kok asm,non_hs
perempuan bangsa siap menangkan sudirman said ida fauziyah sawerandirmanida saweranjateng,non_hs
yang belum tidur cepetan tidur nanti digigit onta hloo tertawa senyum lebar,non_hs
min ngerti inflasi ndak tak harus sarjana ekonomi untuk tahu dampak mencetak uang nambah uang beredar nek ora nyanyi wae wong yen lagi naksir ra peduli ndunyo inflasi â º,non_hs
mungkin hinaan yg kita dapatkan yg ada d indonesia paling lewat media dan sosmed tp saya tidak bisa bayang nasib para tki yg ada d sana krn hinaan ini didengarnya langsung mohon pak bisa memikirkan,non_hs
anda itu dongo sama spemkiirannya dgn si gerung kitab suci itu di pakai smua agama bukan cma islam bahkan agama2 lain akan merasa ternista,hs
neneknya yang ia panggil emak bercerita bagaimana pemuda etnis tionghoa di medan dibunuh di depan bioskop oleh preman saat peristiwa 1965 persis kayak filmnya joshua oppenheimer rachel pun menghubungkan kepindahan emak sekeluarga ke jakarta ingat65,non_hs
ketika anda lihat setan jangan lah anda takut siapa tau setan itu sedang mencari sodaranya dan mungkin itu anda ˘ ヮ˘ koplok ketik2,hs
abis kerja pkl 11 sampai sekarang tk blk rmh nasib bujang kalau dah kawin mampus bini aku sangsi kata aku tido rmh bini no 2 haha,hs
ga juga ga ada orang kaya di sekolah2 negeri mengedipkan mata atau menyeringai yg beneran beragam kayaknya sekolah2 kristen yg ga mahal kaya miskin macam2 etnis,non_hs
picek mata lu,hs
bangkai apa itu mas,non_hs
heran juga saya setan iblis pada kabur dan takut kalo mendengar azhan tapi ini mahluk allah yg satu ini anteng saja denger azhan bahkan pura2 budek kupingnya kalah dong setan iblis,hs
islam yg dibawa rasulullah saw telah sempurna krn diturunkan oleh allah sang pencipta yg menciptakan tujuh langit berlapis2 tdk akan kamu lihat sesuatu yg tdk seimbang pd ciptaan tuhan yg maha pengasih mk lihatlah sekali lagi adakah kamu lihat s,non_hs
besok dia minta bubarkan tni,hs
kaum zionis sontoloyo,hs
dia lupa ini twitter bukan instagram yang kalo foto pasti ada yg komen ih cantik cantikan kamu lah xe2 x80 xa6,non_hs
harga minyak dunia wti udah 71 dan brent udah 81 asumsi pemerintah 48 direksi pertamina udah ganti berkali kali di pemerintahan jokowi kasihan perusahaan ini buat maenan politikus kacrut,hs
kalo tidak akan banyak kasus kasus seperti ini di kemudian hari dan bicara agama dan sekelilingnya menjadi semakin menakutkan justru seharusnya diskusi antar agama itu menenangkan bukan malah menciptakan umat jemaat yang ngamukan,non_hs
pendukung napi ahok dan jokowi sudah tidak punya akal dan bukan pks kasihan sekali umat cebong,hs
bukan gara2 aku bloon ini mah,hs
itu tak sepenuhnya betul soal jilbab dan baju koko setahu saya yang kristen katolik hindu budha konghucu tak diwajibkan pakai jilbab perihal baju koko modelnya putih memang khas baju takwa kalo di sekolah kami dibedakan pad,non_hs
sni mami aq yg jlatin memek nya,hs
kehilangan kedua tangan dan kakinya setelah berdiam cukup lama ibunya mengatakan baiklah tidak apa apa jika hanya beberapa hari tetapi sangat merepotkan untuk mengurus orang cacat itu akan menjadi beban bagi kami mungkin akan,non_hs
deklarasi anti hoax polres pematangaiantar dalam mendukung pilkada serentak tahun 2018,non_hs
dua orang sarap klo disatuin gimana jadinyaa cobaaak wajah gembira berurai air mata wajah gembira berurai air mata,hs
emang lo tau apa yg terjadi kalau gusdur tetap jadi presiden,non_hs
lha mau pakai syariat islam atau tidak akhirnya kembali bergantung kpd manusia sebagai pelakunya di negara2 ateis knapa korupsi malah minim plus bisa hidup damai sejahtera,non_hs
pilkada bandung nurul arifin janjikan insentif untuk marbot dan guru paud bandunggeulis bandungharmonis bandungvotenuruli calonwalikotabandung calonwalikotabandung2018,non_hs
wajah gembira berurai air mata wajah gembira berurai air mata wajah gembira berurai air mata rezim cebong gak mau lihat realita rakyat,hs
pilkada tegal komitmen herujito sugono dalam pilkada bersih dan damai,non_hs
lebih baik sistem pemilihan kepala daerah itu dipilih oleh parlemen sehingga masyrakat tidak terlibat langsung dengan proses pilkada tersebut efek pilkada sung itu juga merusak birokrasi pemerintahan dikarenakan timses kubu yg menang ikut mengatur mutas,non_hs
muhammadiyahinggris jalin kerjasama pengendalian ekstrimisme,non_hs
lie tju siswi kelas 6b sd katolik karya yosef istrinya ronaldo pardede yang sah,non_hs
ð kylaaaaaaya instagram update ð fakultas ilmu budaya universitas indonesia êµ¿ëª¨ë ð,non_hs
menjadi brengsek adala bentuk pengecualian dari rasa yg terus tertindih slmt buat yang mu yg hari ini sempro semoga kaos boneknya bermanfaat santai dan senyum,hs
cuihhhhhhh najis,hs
hahah ada pepatah mengatakan jangan ladeni orang dungu berdebat gw aminin aja deh,hs
mas cocok kalo bawa pisang kaya monyet ujarnya lalu menjulurkan lidah,hs
18 07 beritasonora presiden joko widodo jokowi akan membuka indonesia international motor show iims 2018 di jiexpo kemayoran jakarta pusat kamis 19 4 2018,non_hs
pak muslim selalu mengatakan kebenaran datang dari allah swt yg mana muhammad bejad nabi,hs
mantap bravo pasangan ideal cocok tuk 2019 tumbangkn kaum antek cina,hs
anies sandi gunakan produk saracen untuk kampanye <links>,hs
wajah anak lo kliatan bgt ya penuh dendam dan kebencian pasti anak anak lo makan dari hasil uang haram bapaknya kayak lo banci dan rumpi lo ngatain gue makan tai nah lo dan istri serta anak anak dan ortu lo makan bangke uang haram,hs
di katolik bisa dibatalkan kok pernikahannya tentunya dengan alasan2,non_hs
jika alkohol saja bisa haram karena penyalah gunaannya bagaimana dengan agama,non_hs
oh iya bener juga baru mau aku katain burik nggak,hs
benar sekali pak ustadz di daerah saya mayoritas petani karet dan alhamdulillah masyarakat di daerah saya hidup makmur sebelum jkw jd presiden sejak jkw jd presiden sampai hari ini harga karet sangat anjlok petani banyak meng,non_hs
jejak masa lalu itulah yg akn mnjadi bumerang bg indonesia utk bs d hormati dunia saat ini presiden tlh mngembalikan pamor indonesia sbg negara yg disegani dunia,non_hs
mantapks bang conan ð,non_hs
kata para pki biadab agama itu candu masyarakat ngantuk tapi kalau agama itu digunakan untuk melawan feodalisme dan kapitalisme baru agama itu benar hei bajingan begitu rendahkah kalian menganggap orang yg beragama ingin menjadikan kami ala,hs
emang bolot <links>,hs
yg menentukan adlh sistem metabolisme masing2 orang makan dikit tapi penyerapannya tinggi jadi gampang gendut sebaliknya yg sistem penyerapannya rendah biar makan banyak tetep kurus menyeringai,non_hs
pendapat profesor pemenang debat pilkada jatim,non_hs
makin berkerudung si transgender ini mkn busuk dan serem kelakuan dan wajahnya sundel bolong zaman now berguling guling di lantai sambil tertawa terbahak bahak,hs
cebong kacung itu kt temen gw dungunya sampe ke tulang sum2 jd jgn buang2 energi debat sm mereka wajah gembira berurai air mata,hs
sementara panjang perjalananmu kelak terlambat muncul ditelaga telaga bisu bola matamu kau menjerit,non_hs
klo di katolik misa pake bahasa indonesia lebih nyolot lagi pake bahasa daerah lagu2nya juga ada yang gaya sunda gaya jawa gaya batak puas puas puas,non_hs
yaelah namanya juga orang sakit mental yg otaknya udah pindah ke silit wajar aja kalo denial,hs
ribut lo tai,hs
keanekaragaman budaya suku agama itulah sesungguhnya kekayaan kita â tutur djarot di hadapan peserta rakercabsus kota gunungsitoli gubernurzamannow djarotsihar2 sumutpilih2djoss djarotsiharmenang gunungsitoli pdiperjuanga,non_hs
hak asasi manusia tidak hanya tentang hak sosial politik tetapi juga hak ekonomi sosial budaya pihri buhaerah,non_hs
masa sby ada istilah blt bantuan langsung tunai kekinian yang terbaru namanya bll bantuan langsung lempar ð,non_hs
mesum ketahuan warga suruh lanjutin hahahaha wajah gembira berurai air mata senyum keringat walaupun di kocok dan di emut tapi kontol nya puret gak bisa tegang,hs
mampus ucup di dm ma mas raka,hs
karena itu presiden joko widodo menginstruksikan badan pengawas keuangan dan,non_hs
makanya like the game itself is very open to everything fck lo mau markus eue sama simon instead sure here is the canon in game story— or bikin tu bertiga sama markus jadi poly serah but as usual bule itu emang banyak,hs
giliran diperingatin sama pelayan jogernya baru mau mundur mana bikin barisan sendiri banyak banget lagi tolol,hs
haiii aviaa maap baru liat mensyennya maap udik banget gw lama gak buka twitter gini kwkwkwkwk apakabsss lo,non_hs
sasaeng sasaeng your eyes picek a,hs
lu gaada apa2 nya dibanding n4d n4d itu talanted bgt lu pansos bgt sih najis,hs
pasti kamu manusia yg terbuat dari tanah dan udah kecampur tai kucing,hs
siapapun pasangan beliau asal bukan jokowi gw coblosan keberanian prabowo nga sampe separoh ini bapak <links>,hs
aq mojok di jamban nyari lampu hahahah exoonburjkhalifa exo,non_hs
kata rakyat kecil makin lama kalian makin tidak jelas,hs
kelakar kan hahhaha mmg klaka pon sbb cerita cinta monyet masa skolah menengah berguling guling di lantai sambil tertawa terbahak bahak,non_hs
kapan ya djarot lengser gak sabar lihat kemampuan anies sandi ngelola jakarta wajah senang atau tersenyum,hs
udah sipit ini ga bisa disipitin lagi ͡° ʖ̯ ͡°   く　 　 へ 　　  〉,non_hs
orang2 yg mereka bilang kampungan itu setidaknya menghidupi roda ekonomi di bawah beda dengan hiburan,non_hs
lesbi celaka <links>,non_hs
cuma mau ingatkan saja agar berhati hati dalam bersosmed dan menyampaikan pendapat jangan terperangkap dalam gaya komunikasi agresif provokatif tetap berada dijalan yang benar dan tetap menggelagarkan 2019gantipresiden yang setuju dan like yuk,non_hs
kan sekarang dia ikut autis ketawa2 sendiri bacain mentionan tweet2,non_hs
foto memang bisu tpi memiliki banyak arti yg sush diartikan sma seperti kamu susah diartikan mau putus atau lanjut,non_hs
headline transaksi tunai dibatasi maksimal rp 100 juta ekonomi terganggu,non_hs
memek kalo udah basah gini enak banget keluar masuk pake jari jadi licin,hs
diamlo cina keparat,hs
aung san suu kyi adalah teroris budha <links>,hs
buat cewe nih jangan tolol deh cuma gara2 cinta lo sampe rela ngasih kehormatan lo,hs
masalah dunia dan masalah nafsu ya kang kata2 kok bersayap kayak burung hantu <links>,hs
forever alone tahap dewa gila babi member aku sorang ni <links>,hs
jangan pernah takut dan bosan utk bicara akn kebenaran klo rezim ini dan pengikutnya adlh antek asing dan aseng daruratdemokrasi tipu,hs
ketauan jelas kan bedanya yang satu ikhlas yang satu bayaran 2019gantipresiden,hs
seorang yang mengaku kristen tetapi hidup tidak ada bedanya dengan orang orang dunia ini menjadi demikian kabur sehingga tidak mencerminkan kemuliaan allah dan tidak menjadi kesaksian bagi kristus harold m freligh,non_hs
ayat apa yang dingajikan perintah perangi bunuh dan penggal kafir,hs
sedang nahan eek,non_hs
gebuk pasukan congor pembuat rusuh sikat habis jangan kasih kendor mahluk2 sontoloyo itu,hs
woy anjir bolot bat gue aja paham <links>,hs
freeport tdk bisa diganggu gugat tanya rezim orba mereka yng bikin perjanjian abadi,non_hs
tanya tuh profesor knp gak ada kristen atau katolik nusantara,non_hs
aku baru lahir langsung bisa makan nasi gapake nete wajah senang atau tersenyum,non_hs
lihatlah rakyat dan nkri ini mending mundur aja pak jokowi <links>,hs
segenap warga kel pocanan tolak berita hoax dan sukseskan pilkada damai di wilayah kota kedirimalu atau tersipu,non_hs
isu pki muncul dlm semangat fitnah oborrakyat pks saat pemilihan presiden 14 tp yg gk habis pikir knp pimred or malh dijadikan direksi bumn blunder,hs
kafir pki nyamar jd islam dia yg jelek2in jkw itu kafir pki smua,hs
cecilia mahmuda canolly islam perlihatkan bukti bukti kekuasaan allah,non_hs
pasti bisa mencalon kan karena rejim ini doyan nabrak aturan hukum,hs
lebih dari itu gus mus bersikap santai kepada ia juga meminta pihak dan gus yasin tidak terlalu menanggapi serangan isu penistaan agama ganjaryasin,non_hs
bodo mau ngambek,hs
tante vero di kejo 7 tahun bukan hoaks tuh kampret lu ya,hs
para politisi yg selalu menilai negatif terhadap rezim ini sebenarnya wajar tapi lebih wajar jika ada solusi supaya balans,non_hs
itu namanya cari gampangnya aja aman yg mendalangi n mengendalikan semuanya hukum mati pdhl logikanya dimana seorang yg dianggap teroris kls kakap n diawasi superketat kok bs mengendalikan bom dimana2 tnpa terdeteksi,non_hs
udah sinting <links>,hs
jkw itu jongos luhut,hs
secara teknis dia baik mau balikin lu straight tapi cuma cara dia aja yg ga etis gua bilang sama lu gimana sakitnya mantan ketika putus sama elu dia ada di jalur yg salah hey bro gua ngalamin kok setelah gua sama mantan gua putus mantan gu,non_hs
betull saya dagang aneh tapi nyata pada masa seharus nya harga 30rb per 1kg itu biasa nya bulan nasional idul fitri lebaran dll lah ini di luar hari trsbt malah 30rb aneh nya beras yang murah mengedipkan mata atau menyeringai rezim aneh,hs
pk jokowi bisa menguasai saham pt frefoort 51 persen kaum bani cabul kaum kampret yg kejang yg nyinyir,hs
ga usah begitu bang kita ini mau presiden yg baru kalo gini trus gimana mau dapat yg baru,non_hs
melalui sedulur ngaji semoga allah ijinkan gus ipul mbak puti jadi gubernur dan wagub jatim sedulurngajikotabatu sedulurngajijombang jombangemerlap,non_hs
dongo dinungo ya mas bejo sukses dunyo akherat aamiin tersipu atau tersenyum dengan mata bahagia tersipu atau tersenyum dengan mata bahagia tersipu atau tersenyum dengan mata bahagia,non_hs
mabok kencing onta ya brow wajah tersenyum lebar dan mata tertutup wajah tersenyum lebar dan mata tertutup wajah tersenyum lebar dan mata tertutup,hs
koruptor selalu di lindungi kpk selalu mau di bubarkan mau di bawa kemana negara ini pemerintah nya banyak koruptor,hs
bertemu lembaga budaya muhammadiyah ketua dpr sebut warta kota,non_hs
kebaca mau nete,hs
pacare sopo iki suruh ngemut kontol seneng eram kimcil sange bokep lokal sepong ngentot susu montok <links>,hs
ini masih bicara soal pakaian di smp sma klo pengalaman di univ univ katholik melarang tidak menaungi organisasi kemahasiswaan di luar katholik ga dpt uang ukm ga boleh pake fasilitas kampus utk kegiatan ga boleh oprec promosi univ islam,non_hs
bubarkan kpk kpk merusak nalar demokrasi,hs
♡ 　hinata sontak terkejut dan mengerjap beberapa saat untungnya ia pernah belajar bahasa asing jadi ia bisa mengerti arti ucapan sosok yang baru ditemuinya ini 　　 ah selamat malam namaku hyu,non_hs
menemani presiden joko widodo bertemu ulama dari kota bekasi kabupaten bekasi kota depok kabupaten karawang dan kabupaten purwakarta mendengarkan keluhan dan bertukar pikiran kami sepakat menjaga pesta demokrasi sejuk agar indonesia semakin maju d,non_hs
yg dungu itu lio evakuasi korban gak becus nyalahin orang lain logikanya cebong goblok kok bangga,hs
siapa yang bilang jadi kapir emang susah hahaha tuh kan sel2 otak lo blom nyambung juga ya susah emang jadi kapir cebong pula orang ngomong kemana dia ngomong kemana ngatain agama islam aja pake rujukan internasional hahaha ma,hs
kalo nete 5 menit sekali anak lulove pingsan,hs
sya lebih khawatir lgi klo dek tsamara gak brnti ngetwit hal2 yg gak penting sya takut antusiasme rakyat merosot liat kader partai sperti ini harus jdi pertanyaan besar apakah rakyat sudah tak tertarik lgi liat psi apakah ada trust yg hil,non_hs
